@relation Concrete_Data

@attribute CementQuantity real
@attribute BlastFurnaceSlagQuant real
@attribute FlyAshQuant real
@attribute WaterAmount real
@attribute SuperplasticizerAmount real
@attribute CoarseAggregateQuant real
@attribute FineAggregateQuant real
@attribute Age real
@attribute ConcreteCompressiveStrength real

@data
20350000.0,13570000.0,0.0,18570000.0,0.0,107620000.0,75930000.0,7,119600000000.00
39700000.0,0.0,0.0,18570000.0,0.0,104060000.0,73430000.0,7,254500000000.00
38140000.0,0.0,0.0,18570000.0,0.0,110460000.0,78430000.0,28,224900000000.00
29580000.0,0.0,0.0,18570000.0,0.0,109140000.0,76930000.0,28,252200000000.00
22800000.0,34210000.0,0.0,18570000.0,0.0,95580000.0,67430000.0,28,397000000000.00
22080000.0,14720000.0,0.0,18570000.0,0.0,105500000.0,74430000.0,7,130900000000.00
31610000.0,21070000.0,0.0,18570000.0,0.0,97700000.0,68930000.0,28,387000000000.00
13570000.0,20350000.0,0.0,18570000.0,0.0,107620000.0,75930000.0,7,75100000000.00
23810000.0,0.0,0.0,18570000.0,0.0,111880000.0,78930000.0,28,175800000000.00
33920000.0,0.0,0.0,18570000.0,0.0,106920000.0,75430000.0,7,211800000000.00
13570000.0,20350000.0,0.0,18570000.0,0.0,107620000.0,75930000.0,28,182000000000.00
19350000.0,29020000.0,0.0,18570000.0,0.0,99820000.0,70430000.0,7,172000000000.00
20350000.0,13570000.0,0.0,18570000.0,0.0,107620000.0,75930000.0,28,226300000000.00
29020000.0,19350000.0,0.0,18570000.0,0.0,99820000.0,70430000.0,7,218600000000.00
18190000.0,27280000.0,0.0,18570000.0,0.0,101240000.0,71430000.0,7,123700000000.00
17030000.0,15550000.0,0.0,18570000.0,0.0,102660000.0,72430000.0,28,257300000000.00
21070000.0,31610000.0,0.0,18570000.0,0.0,97700000.0,68930000.0,28,378100000000.00
22800000.0,34210000.0,0.0,18570000.0,0.0,95580000.0,67430000.0,7,219200000000.00
29020000.0,19350000.0,0.0,18570000.0,0.0,99820000.0,70430000.0,28,330400000000.00
38140000.0,0.0,0.0,18570000.0,0.0,110460000.0,78430000.0,7,145400000000.00
23820000.0,15880000.0,0.0,18570000.0,0.0,104060000.0,73430000.0,28,269100000000.00
18620000.0,12410000.0,0.0,18570000.0,0.0,108340000.0,76430000.0,7,80000000000.00
33920000.0,0.0,0.0,18570000.0,0.0,106920000.0,75430000.0,28,319000000000.00
23810000.0,0.0,0.0,18570000.0,0.0,111880000.0,78930000.0,7,103400000000.00
25250000.0,0.0,0.0,18570000.0,0.0,111160000.0,78430000.0,28,197700000000.00
38250000.0,0.0,0.0,18570000.0,0.0,104780000.0,73930000.0,28,374400000000.00
25250000.0,0.0,0.0,18570000.0,0.0,111160000.0,78430000.0,7,114800000000.00
31610000.0,21070000.0,0.0,18570000.0,0.0,97700000.0,68930000.0,7,244400000000.00
18620000.0,12410000.0,0.0,18570000.0,0.0,108340000.0,76430000.0,28,176000000000.00
17030000.0,15550000.0,0.0,18570000.0,0.0,102660000.0,72430000.0,7,107300000000.00
27280000.0,18190000.0,0.0,18570000.0,0.0,101240000.0,71430000.0,28,313800000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,3,132200000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,7,209700000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,14,270400000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,28,320400000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,90,351700000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,180,364500000000.00
33900000.0,0.0,0.0,19700000.0,0.0,96800000.0,78100000.0,365,388900000000.00
23600000.0,0.0,0.0,19400000.0,0.0,96800000.0,88500000.0,3,64700000000.00
23600000.0,0.0,0.0,19400000.0,0.0,96800000.0,88500000.0,14,128400000000.00
23600000.0,0.0,0.0,19400000.0,0.0,96800000.0,88500000.0,28,184200000000.00
23600000.0,0.0,0.0,19400000.0,0.0,96800000.0,88500000.0,90,219500000000.00
23600000.0,0.0,0.0,19300000.0,0.0,96800000.0,88500000.0,180,241000000000.00
23600000.0,0.0,0.0,19300000.0,0.0,96800000.0,88500000.0,365,250800000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,14,212600000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,28,259700000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,3,113600000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,90,312500000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,180,323300000000.00
27700000.0,0.0,0.0,19100000.0,0.0,96800000.0,85600000.0,360,337000000000.00
25400000.0,0.0,0.0,19800000.0,0.0,96800000.0,86300000.0,3,93100000000.00
25400000.0,0.0,0.0,19800000.0,0.0,96800000.0,86300000.0,90,269400000000.00
25400000.0,0.0,0.0,19800000.0,0.0,96800000.0,86300000.0,180,276300000000.00
25400000.0,0.0,0.0,19800000.0,0.0,96800000.0,86300000.0,365,297900000000.00
30700000.0,0.0,0.0,19300000.0,0.0,96800000.0,81200000.0,180,344900000000.00
30700000.0,0.0,0.0,19300000.0,0.0,96800000.0,81200000.0,365,361500000000.00
30700000.0,0.0,0.0,19300000.0,0.0,96800000.0,81200000.0,3,125400000000.00
30700000.0,0.0,0.0,19300000.0,0.0,96800000.0,81200000.0,28,275300000000.00
30700000.0,0.0,0.0,19300000.0,0.0,96800000.0,81200000.0,90,329200000000.00
23600000.0,0.0,0.0,19300000.0,0.0,96800000.0,88500000.0,7,99900000000.00
20000000.0,0.0,0.0,18000000.0,0.0,112500000.0,84500000.0,7,78400000000.00
20000000.0,0.0,0.0,18000000.0,0.0,112500000.0,84500000.0,28,122500000000.00
22500000.0,0.0,0.0,18100000.0,0.0,111300000.0,83300000.0,7,111700000000.00
22500000.0,0.0,0.0,18100000.0,0.0,111300000.0,83300000.0,28,173400000000.00
32500000.0,0.0,0.0,18400000.0,0.0,106300000.0,78300000.0,7,175400000000.00
32500000.0,0.0,0.0,18400000.0,0.0,106300000.0,78300000.0,28,305700000000.00
27500000.0,0.0,0.0,18300000.0,0.0,108800000.0,80800000.0,7,142000000000.00
27500000.0,0.0,0.0,18300000.0,0.0,108800000.0,80800000.0,28,245000000000.00
30000000.0,0.0,0.0,18400000.0,0.0,107500000.0,79500000.0,7,155800000000.00
30000000.0,0.0,0.0,18400000.0,0.0,107500000.0,79500000.0,28,268500000000.00
37500000.0,0.0,0.0,18600000.0,0.0,103800000.0,75800000.0,7,260600000000.00
37500000.0,0.0,0.0,18600000.0,0.0,103800000.0,75800000.0,28,382100000000.00
40000000.0,0.0,0.0,18700000.0,0.0,102500000.0,74500000.0,28,437000000000.00
40000000.0,0.0,0.0,18700000.0,0.0,102500000.0,74500000.0,7,301400000000.00
25000000.0,0.0,0.0,18200000.0,0.0,110000000.0,82000000.0,7,127300000000.00
25000000.0,0.0,0.0,18200000.0,0.0,110000000.0,82000000.0,28,208700000000.00
35000000.0,0.0,0.0,18600000.0,0.0,105000000.0,77000000.0,7,202800000000.00
35000000.0,0.0,0.0,18600000.0,0.0,105000000.0,77000000.0,28,342900000000.00
20350000.0,30530000.0,0.0,20350000.0,0.0,96340000.0,63000000.0,7,195400000000.00
25020000.0,16680000.0,0.0,20350000.0,0.0,97760000.0,69410000.0,90,477100000000.00
15700000.0,23600000.0,0.0,19200000.0,0.0,93540000.0,78120000.0,90,433800000000.00
14130000.0,21200000.0,0.0,20350000.0,0.0,97180000.0,74850000.0,28,298900000000.00
16680000.0,25020000.0,0.0,20350000.0,0.0,97560000.0,69260000.0,3,69000000000.00
12260000.0,18390000.0,0.0,20350000.0,0.0,95820000.0,80010000.0,90,331900000000.00
18390000.0,12260000.0,0.0,20350000.0,0.0,95920000.0,80000000.0,3,49000000000.00
10200000.0,15300000.0,0.0,19200000.0,0.0,88700000.0,94200000.0,3,45700000000.00
10200000.0,15300000.0,0.0,19200000.0,0.0,88700000.0,94200000.0,90,254600000000.00
12260000.0,18390000.0,0.0,20350000.0,0.0,95820000.0,80010000.0,28,242900000000.00
16680000.0,25020000.0,0.0,20350000.0,0.0,97560000.0,69260000.0,28,339500000000.00
20000000.0,13300000.0,0.0,19200000.0,0.0,96540000.0,80620000.0,3,114100000000.00
10830000.0,16240000.0,0.0,20350000.0,0.0,93820000.0,84900000.0,28,205900000000.00
30530000.0,20350000.0,0.0,20350000.0,0.0,96540000.0,63100000.0,7,258900000000.00
10830000.0,16240000.0,0.0,20350000.0,0.0,93820000.0,84900000.0,90,292300000000.00
11600000.0,17300000.0,0.0,19200000.0,0.0,90980000.0,89190000.0,90,310200000000.00
14130000.0,21200000.0,0.0,20350000.0,0.0,97180000.0,74850000.0,7,103900000000.00
15700000.0,23600000.0,0.0,19200000.0,0.0,93540000.0,78120000.0,28,336600000000.00
13300000.0,20000000.0,0.0,19200000.0,0.0,92740000.0,83920000.0,28,278700000000.00
25020000.0,16680000.0,0.0,20350000.0,0.0,97760000.0,69410000.0,7,193500000000.00
17300000.0,11600000.0,0.0,19200000.0,0.0,94680000.0,85680000.0,7,113900000000.00
19200000.0,28800000.0,0.0,19200000.0,0.0,92980000.0,71610000.0,3,127900000000.00
19200000.0,28800000.0,0.0,19200000.0,0.0,92980000.0,71610000.0,28,393200000000.00
15300000.0,10200000.0,0.0,19200000.0,0.0,88800000.0,94310000.0,3,47800000000.00
28800000.0,19200000.0,0.0,19200000.0,0.0,93200000.0,71780000.0,3,161100000000.00
30530000.0,20350000.0,0.0,20350000.0,0.0,96540000.0,63100000.0,28,433800000000.00
23600000.0,15700000.0,0.0,19200000.0,0.0,97260000.0,74910000.0,7,204200000000.00
17300000.0,11600000.0,0.0,19200000.0,0.0,94680000.0,85680000.0,3,69400000000.00
21200000.0,14130000.0,0.0,20350000.0,0.0,97340000.0,75000000.0,7,150300000000.00
23600000.0,15700000.0,0.0,19200000.0,0.0,97260000.0,74910000.0,3,135700000000.00
18390000.0,12260000.0,0.0,20350000.0,0.0,95920000.0,80000000.0,90,325300000000.00
16680000.0,25020000.0,0.0,20350000.0,0.0,97560000.0,69260000.0,7,157500000000.00
10200000.0,15300000.0,0.0,19200000.0,0.0,88700000.0,94200000.0,7,76800000000.00
28800000.0,19200000.0,0.0,19200000.0,0.0,93200000.0,71780000.0,28,388000000000.00
21200000.0,14130000.0,0.0,20350000.0,0.0,97340000.0,75000000.0,28,330000000000.00
10200000.0,15300000.0,0.0,19200000.0,0.0,88700000.0,94200000.0,28,172800000000.00
17300000.0,11600000.0,0.0,19200000.0,0.0,94680000.0,85680000.0,28,242800000000.00
18390000.0,12260000.0,0.0,20350000.0,0.0,95920000.0,80000000.0,28,240500000000.00
13300000.0,20000000.0,0.0,19200000.0,0.0,92740000.0,83920000.0,90,365900000000.00
19200000.0,28800000.0,0.0,19200000.0,0.0,92980000.0,71610000.0,90,507300000000.00
13300000.0,20000000.0,0.0,19200000.0,0.0,92740000.0,83920000.0,7,136600000000.00
30530000.0,20350000.0,0.0,20350000.0,0.0,96540000.0,63100000.0,3,141400000000.00
23600000.0,15700000.0,0.0,19200000.0,0.0,97260000.0,74910000.0,90,477800000000.00
10830000.0,16240000.0,0.0,20350000.0,0.0,93820000.0,84900000.0,3,23300000000.00
15700000.0,23600000.0,0.0,19200000.0,0.0,93540000.0,78120000.0,7,168900000000.00
28800000.0,19200000.0,0.0,19200000.0,0.0,93200000.0,71780000.0,7,235200000000.00
21200000.0,14130000.0,0.0,20350000.0,0.0,97340000.0,75000000.0,3,68100000000.00
21200000.0,14130000.0,0.0,20350000.0,0.0,97340000.0,75000000.0,90,397000000000.00
15300000.0,10200000.0,0.0,19200000.0,0.0,88800000.0,94310000.0,28,179600000000.00
23600000.0,15700000.0,0.0,19200000.0,0.0,97260000.0,74910000.0,28,328800000000.00
11600000.0,17300000.0,0.0,19200000.0,0.0,90980000.0,89190000.0,28,223500000000.00
18390000.0,12260000.0,0.0,20350000.0,0.0,95920000.0,80000000.0,7,107900000000.00
10830000.0,16240000.0,0.0,20350000.0,0.0,93820000.0,84900000.0,7,77200000000.00
20350000.0,30530000.0,0.0,20350000.0,0.0,96340000.0,63000000.0,28,416800000000.00
20350000.0,30530000.0,0.0,20350000.0,0.0,96340000.0,63000000.0,3,95600000000.00
13300000.0,20000000.0,0.0,19200000.0,0.0,92740000.0,83920000.0,3,68800000000.00
28800000.0,19200000.0,0.0,19200000.0,0.0,93200000.0,71780000.0,90,505300000000.00
20000000.0,13300000.0,0.0,19200000.0,0.0,96540000.0,80620000.0,7,171700000000.00
20000000.0,13300000.0,0.0,19200000.0,0.0,96540000.0,80620000.0,28,304400000000.00
25020000.0,16680000.0,0.0,20350000.0,0.0,97760000.0,69410000.0,3,97300000000.00
12260000.0,18390000.0,0.0,20350000.0,0.0,95820000.0,80010000.0,3,33200000000.00
15300000.0,10200000.0,0.0,19200000.0,0.0,88800000.0,94310000.0,90,263200000000.00
20000000.0,13300000.0,0.0,19200000.0,0.0,96540000.0,80620000.0,90,432500000000.00
11600000.0,17300000.0,0.0,19200000.0,0.0,90980000.0,89190000.0,3,62800000000.00
17300000.0,11600000.0,0.0,19200000.0,0.0,94680000.0,85680000.0,90,321000000000.00
25020000.0,16680000.0,0.0,20350000.0,0.0,97760000.0,69410000.0,28,369600000000.00
30530000.0,20350000.0,0.0,20350000.0,0.0,96540000.0,63100000.0,90,546000000000.00
19200000.0,28800000.0,0.0,19200000.0,0.0,92980000.0,71610000.0,7,214800000000.00
15700000.0,23600000.0,0.0,19200000.0,0.0,93540000.0,78120000.0,3,96900000000.00
15300000.0,10200000.0,0.0,19200000.0,0.0,88800000.0,94310000.0,7,83700000000.00
14130000.0,21200000.0,0.0,20350000.0,0.0,97180000.0,74850000.0,90,396600000000.00
11600000.0,17300000.0,0.0,19200000.0,0.0,90980000.0,89190000.0,7,100900000000.00
14130000.0,21200000.0,0.0,20350000.0,0.0,97180000.0,74850000.0,3,48300000000.00
12260000.0,18390000.0,0.0,20350000.0,0.0,95820000.0,80010000.0,7,103500000000.00
16680000.0,25020000.0,0.0,20350000.0,0.0,97560000.0,69260000.0,90,435700000000.00
20350000.0,30530000.0,0.0,20350000.0,0.0,96340000.0,63000000.0,90,518600000000.00
31000000.0,0.0,0.0,19200000.0,0.0,101200000.0,83000000.0,3,118500000000.00
31000000.0,0.0,0.0,19200000.0,0.0,101200000.0,83000000.0,7,172400000000.00
31000000.0,0.0,0.0,19200000.0,0.0,101200000.0,83000000.0,28,278300000000.00
31000000.0,0.0,0.0,19200000.0,0.0,101200000.0,83000000.0,90,357600000000.00
31000000.0,0.0,0.0,19200000.0,0.0,101200000.0,83000000.0,120,387000000000.00
33100000.0,0.0,0.0,19200000.0,0.0,102500000.0,82100000.0,3,143100000000.00
33100000.0,0.0,0.0,19200000.0,0.0,102500000.0,82100000.0,7,174400000000.00
33100000.0,0.0,0.0,19200000.0,0.0,102500000.0,82100000.0,28,317400000000.00
33100000.0,0.0,0.0,19200000.0,0.0,102500000.0,82100000.0,90,379100000000.00
33100000.0,0.0,0.0,19200000.0,0.0,102500000.0,82100000.0,120,393800000000.00
34900000.0,0.0,0.0,19200000.0,0.0,105600000.0,80900000.0,3,158700000000.00
34900000.0,0.0,0.0,19200000.0,0.0,105600000.0,80900000.0,7,90100000000.00
34900000.0,0.0,0.0,19200000.0,0.0,105600000.0,80900000.0,28,336100000000.00
34900000.0,0.0,0.0,19200000.0,0.0,105600000.0,80900000.0,90,406600000000.00
34900000.0,0.0,0.0,19200000.0,0.0,105600000.0,80900000.0,120,408600000000.00
23800000.0,0.0,0.0,18600000.0,0.0,111900000.0,78900000.0,7,120500000000.00
23800000.0,0.0,0.0,18600000.0,0.0,111900000.0,78900000.0,28,175400000000.00
29600000.0,0.0,0.0,18600000.0,0.0,109000000.0,76900000.0,7,189100000000.00
29600000.0,0.0,0.0,18600000.0,0.0,109000000.0,76900000.0,28,251800000000.00
29700000.0,0.0,0.0,18600000.0,0.0,104000000.0,73400000.0,7,309600000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93600000.0,72100000.0,28,438900000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93600000.0,72100000.0,90,542800000000.00
39700000.0,0.0,0.0,18600000.0,0.0,104000000.0,73400000.0,28,369400000000.00
28100000.0,0.0,0.0,18600000.0,0.0,110400000.0,77400000.0,7,145000000000.00
28100000.0,0.0,0.0,18500000.0,0.0,110400000.0,77400000.0,28,224400000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,1,126400000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,3,260600000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,7,332100000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,14,369400000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,28,440900000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,7,526100000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,14,597600000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,28,673100000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,90,696600000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,180,716200000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,270,741700000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,7,181300000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,14,225300000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,28,273400000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,56,299800000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,90,313500000000.00
35000000.0,0.0,0.0,20300000.0,0.0,97400000.0,77500000.0,180,327200000000.00
38500000.0,0.0,0.0,18600000.0,0.0,96600000.0,76300000.0,1,62700000000.00
38500000.0,0.0,0.0,18600000.0,0.0,96600000.0,76300000.0,3,147000000000.00
38500000.0,0.0,0.0,18600000.0,0.0,96600000.0,76300000.0,7,232200000000.00
38500000.0,0.0,0.0,18600000.0,0.0,96600000.0,76300000.0,14,279200000000.00
38500000.0,0.0,0.0,18600000.0,0.0,96600000.0,76300000.0,28,313500000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,180,390000000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,360,412400000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,3,149900000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,3,135200000000.00
38200000.0,0.0,0.0,18600000.0,0.0,104700000.0,73900000.0,7,240000000000.00
38200000.0,0.0,0.0,18600000.0,0.0,104700000.0,73900000.0,28,374200000000.00
38200000.0,0.0,0.0,18600000.0,0.0,111100000.0,78400000.0,7,114700000000.00
28100000.0,0.0,0.0,18600000.0,0.0,110400000.0,77400000.0,28,224400000000.00
33900000.0,0.0,0.0,18500000.0,0.0,106900000.0,75400000.0,7,211600000000.00
33900000.0,0.0,0.0,18500000.0,0.0,106900000.0,75400000.0,28,318400000000.00
29500000.0,0.0,0.0,18500000.0,0.0,106900000.0,76900000.0,7,148000000000.00
29500000.0,0.0,0.0,18500000.0,0.0,106900000.0,76900000.0,28,251800000000.00
23800000.0,0.0,0.0,18500000.0,0.0,111800000.0,78900000.0,28,175400000000.00
29600000.0,0.0,0.0,19200000.0,0.0,108500000.0,76500000.0,7,142000000000.00
29600000.0,0.0,0.0,19200000.0,0.0,108500000.0,76500000.0,28,216500000000.00
29600000.0,0.0,0.0,19200000.0,0.0,108500000.0,76500000.0,90,293900000000.00
33100000.0,0.0,0.0,19200000.0,0.0,87900000.0,82500000.0,3,135200000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,7,162600000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,28,314500000000.00
33100000.0,0.0,0.0,19200000.0,0.0,97800000.0,82500000.0,90,372300000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,7,181300000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,28,327200000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,90,394900000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,180,410500000000.00
34900000.0,0.0,0.0,19200000.0,0.0,104700000.0,80600000.0,360,421300000000.00
30200000.0,0.0,0.0,20300000.0,0.0,97400000.0,81700000.0,14,181300000000.00
30200000.0,0.0,0.0,20300000.0,0.0,97400000.0,81700000.0,180,267400000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,180,619200000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,90,472200000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,180,510400000000.00
50000000.0,0.0,0.0,20000000.0,0.0,112500000.0,61300000.0,270,551600000000.00
54000000.0,0.0,0.0,17300000.0,0.0,112500000.0,61300000.0,3,416400000000.00
25200000.0,0.0,0.0,18500000.0,0.0,111100000.0,78400000.0,7,137100000000.00
25200000.0,0.0,0.0,18500000.0,0.0,111100000.0,78400000.0,28,196900000000.00
33900000.0,0.0,0.0,18500000.0,0.0,106000000.0,75400000.0,28,316500000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94000000.0,75800000.0,3,191100000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94000000.0,75800000.0,28,395800000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94000000.0,75800000.0,90,487900000000.00
38200000.0,0.0,0.0,18500000.0,0.0,104700000.0,73900000.0,7,240000000000.00
38200000.0,0.0,0.0,18500000.0,0.0,104700000.0,73900000.0,28,374200000000.00
25200000.0,0.0,0.0,18600000.0,0.0,111100000.0,78400000.0,7,114700000000.00
25200000.0,0.0,0.0,18500000.0,0.0,111100000.0,78400000.0,28,196900000000.00
31000000.0,0.0,0.0,19200000.0,0.0,97000000.0,85000000.0,7,149900000000.00
31000000.0,0.0,0.0,19200000.0,0.0,97000000.0,85000000.0,28,279200000000.00
31000000.0,0.0,0.0,19200000.0,0.0,97000000.0,85000000.0,90,346800000000.00
31000000.0,0.0,0.0,19200000.0,0.0,97000000.0,85000000.0,180,373300000000.00
31000000.0,0.0,0.0,19200000.0,0.0,97000000.0,85000000.0,360,381100000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,3,338000000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,7,424200000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,14,484000000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,28,559400000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,90,587800000000.00
52500000.0,0.0,0.0,18900000.0,0.0,112500000.0,61300000.0,270,671100000000.00
32200000.0,0.0,0.0,20300000.0,0.0,97400000.0,80000000.0,14,207700000000.00
32200000.0,0.0,0.0,20300000.0,0.0,97400000.0,80000000.0,28,251800000000.00
32200000.0,0.0,0.0,20300000.0,0.0,97400000.0,80000000.0,180,295900000000.00
30200000.0,0.0,0.0,20300000.0,0.0,97400000.0,81700000.0,28,217500000000.00
39700000.0,0.0,0.0,18500000.0,0.0,104000000.0,73400000.0,28,390900000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93600000.0,72100000.0,3,243900000000.00
52200000.0,0.0,0.0,14600000.0,0.0,89600000.0,89600000.0,7,505100000000.00
52200000.0,0.0,0.0,14600000.0,0.0,89600000.0,89600000.0,28,749900000000.00
27300000.0,10500000.0,8200000.0,21000000.0,900000.0,90400000.0,68000000.0,28,371700000000.00
16200000.0,19000000.0,14800000.0,17900000.0,1900000.0,83800000.0,74100000.0,28,337600000000.00
15400000.0,14400000.0,11200000.0,22000000.0,1000000.0,92300000.0,65800000.0,28,165000000000.00
14700000.0,11500000.0,8900000.0,20200000.0,900000.0,86000000.0,82900000.0,28,199900000000.00
15200000.0,17800000.0,13900000.0,16800000.0,1800000.0,94400000.0,69500000.0,28,363500000000.00
31000000.0,14300000.0,11100000.0,16800000.0,2200000.0,91400000.0,65100000.0,28,336900000000.00
14400000.0,0.0,17500000.0,15800000.0,1800000.0,94300000.0,84400000.0,28,154200000000.00
30400000.0,14000000.0,0.0,21400000.0,600000.0,89500000.0,72200000.0,28,334200000000.00
37400000.0,0.0,0.0,19000000.0,700000.0,101300000.0,73000000.0,28,390500000000.00
15900000.0,14900000.0,11600000.0,17500000.0,1500000.0,95300000.0,72000000.0,28,276800000000.00
15300000.0,23900000.0,0.0,20000000.0,600000.0,100200000.0,68400000.0,28,268600000000.00
31000000.0,14300000.0,0.0,16800000.0,1000000.0,91400000.0,80400000.0,28,453000000000.00
30500000.0,0.0,10000000.0,19600000.0,1000000.0,95900000.0,70500000.0,28,301200000000.00
15100000.0,0.0,18400000.0,16700000.0,1200000.0,99100000.0,77200000.0,28,155700000000.00
14200000.0,16700000.0,13000000.0,17400000.0,1100000.0,88300000.0,78500000.0,28,446100000000.00
29800000.0,13700000.0,10700000.0,20100000.0,600000.0,87800000.0,65500000.0,28,535200000000.00
32100000.0,16400000.0,0.0,19000000.0,500000.0,87000000.0,77400000.0,28,572100000000.00
36600000.0,18700000.0,0.0,19100000.0,700000.0,82400000.0,75700000.0,28,659100000000.00
28000000.0,12900000.0,10000000.0,17200000.0,900000.0,82500000.0,80500000.0,28,528200000000.00
25200000.0,9700000.0,7600000.0,19400000.0,800000.0,83500000.0,82100000.0,28,334000000000.00
16500000.0,0.0,15000000.0,18200000.0,1200000.0,102300000.0,72900000.0,28,180300000000.00
15600000.0,24300000.0,0.0,18000000.0,1100000.0,102200000.0,69800000.0,28,373600000000.00
16000000.0,18800000.0,14600000.0,20300000.0,1100000.0,82900000.0,71000000.0,28,328400000000.00
29800000.0,0.0,10700000.0,18600000.0,600000.0,87900000.0,81500000.0,28,426400000000.00
31800000.0,0.0,12600000.0,21000000.0,600000.0,86100000.0,73700000.0,28,400600000000.00
28700000.0,12100000.0,9400000.0,18800000.0,900000.0,90400000.0,69600000.0,28,419400000000.00
32600000.0,16600000.0,0.0,17400000.0,900000.0,88200000.0,79000000.0,28,612300000000.00
35600000.0,0.0,14200000.0,19300000.0,1100000.0,80100000.0,77800000.0,28,408700000000.00
13200000.0,20700000.0,16100000.0,17900000.0,500000.0,86700000.0,73600000.0,28,333000000000.00
32200000.0,14900000.0,0.0,18600000.0,800000.0,95100000.0,70900000.0,28,524200000000.00
16400000.0,0.0,20000000.0,18100000.0,1300000.0,84900000.0,84600000.0,28,150900000000.00
31400000.0,0.0,11300000.0,17000000.0,1000000.0,92500000.0,78300000.0,28,384600000000.00
32100000.0,0.0,12800000.0,18200000.0,1100000.0,87000000.0,78000000.0,28,372600000000.00
14000000.0,16400000.0,12800000.0,23700000.0,600000.0,86900000.0,65600000.0,28,352300000000.00
28800000.0,12100000.0,0.0,17700000.0,700000.0,90800000.0,82900000.0,28,421300000000.00
29800000.0,0.0,10700000.0,21000000.0,1100000.0,88000000.0,74400000.0,28,318700000000.00
26500000.0,11100000.0,8600000.0,19500000.0,600000.0,83300000.0,79000000.0,28,415400000000.00
